,date,id,text,username,followers,favorites,retweets
2600,2021-08-14 07:15:51+00:00,1426442426982490115,"📈 #Bitcoin $BTC Number of Non-Zero Addresses just reached a 1-month high of 38,126,040

View metric:
https://t.co/VtoChZbLsa https://t.co/IDovLl3fLu",glassnodealerts,162382,13,2
2601,2021-08-14 05:15:14+00:00,1426412074780041217,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 5y-7y (7d MA) just reached a 1-month high of 36.339

Previous 1-month high of 35.964 was observed on 13 August 2021

View metric:
https://t.co/1ln9I3qVIC https://t.co/30gXi2IK57",glassnodealerts,162382,21,2
2602,2021-08-14 05:15:13+00:00,1426412069423878144,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $378,768,190,450.72

View metric:
https://t.co/C8JhD26mC1 https://t.co/ohXnmFDkNk",glassnodealerts,162382,638,105
2603,2021-08-14 05:00:00+00:00,1426408240099827715,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $1.2B in
⬅️  $1.2B out
📉 Net flow: -$30.6M

#Ethereum $ETH
➡️  $623.1M in
⬅️  $822.5M out
📉 Net flow: -$199.4M

#Tether (ERC20) $USDT
➡️  $742.8M in
⬅️  $879.3M out
📉 Net flow: -$136.5M

https://t.co/dk2HbGwhVw",glassnodealerts,162382,64,7
2604,2021-08-14 03:15:39+00:00,1426381981332410368,"📈 #Bitcoin $BTC Miner Revenue just reached a 3-month high of $4,196,856.19

Previous 3-month high of $3,877,602.93 was observed on 01 August 2021

View metric:
https://t.co/UYhnd9eeZH https://t.co/ArSC6tHMer",glassnodealerts,162382,23,5
2605,2021-08-14 03:15:38+00:00,1426381975015903236,"📈 #Bitcoin $BTC MVRV (1d MA) just reached a 1-month high of 2.299

Previous 1-month high of 2.296 was observed on 12 August 2021

View metric:
https://t.co/8kKvYmGpCW https://t.co/XTVNT4FAdw",glassnodealerts,162382,6,0
2606,2021-08-14 00:15:22+00:00,1426336610430431235,"📈 #Bitcoin $BTC MVRV Z-Score just reached a 1-month high of 2.801

View metric:
https://t.co/IBVIM3J84o https://t.co/e4ORpOWdW1",glassnodealerts,162382,19,5
2607,2021-08-14 00:15:21+00:00,1426336605439201287,"📈 #Bitcoin $BTC Stock-to-Flow Deflection (7d MA) just reached a 1-month high of 0.411

View metric:
https://t.co/v34pulJLyr https://t.co/1KC1l6xVwE",glassnodealerts,162382,12,1
2608,2021-08-14 00:15:20+00:00,1426336599634333704,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 8-month low of 1,597,138.195 BTC

View metric:
https://t.co/zuEFeQYl2M https://t.co/WmAADFz1Hw",glassnodealerts,162382,21,7
2609,2021-08-13 20:15:11+00:00,1426276164889452548,"📈 #Bitcoin $BTC Number of Addresses Holding 0.1+ Coins just reached a 1-month high of 3,206,955

View metric:
https://t.co/hZY8dBLpzX https://t.co/EQ1kXLyxxx",glassnodealerts,162382,19,0
2610,2021-08-13 17:15:54+00:00,1426231046417358854,"📈 #Bitcoin $BTC Relative Unrealized Profit (7d MA) just reached a 1-month high of 0.584

View metric:
https://t.co/7WHEAsLzuU https://t.co/2sEaWtSnga",glassnodealerts,162382,6,0
2611,2021-08-13 17:15:49+00:00,1426231026855075846,"📈 #Bitcoin $BTC Percent Supply Last Active 5+ Years just reached an ATH of 22.734%

View metric:
https://t.co/90CEGcXoYk https://t.co/6qsEVx5H9n",glassnodealerts,162382,8,0
2612,2021-08-13 16:16:16+00:00,1426216042108444678,"📉 #Bitcoin $BTC Number of Addresses in Loss (7d MA) just reached a 1-month low of 5,277,173.387

View metric:
https://t.co/s2ciFMlDcX https://t.co/aORk6rb642",glassnodealerts,162382,1,0
2613,2021-08-13 16:16:14+00:00,1426216030037323777,"📈 #Bitcoin $BTC Number of Addresses in Profit (7d MA) just reached a 1-month high of 32,724,018.726

View metric:
https://t.co/qLnvDYVzPt https://t.co/T6EtiCYJNB",glassnodealerts,162382,1,0
2614,2021-08-13 16:16:11+00:00,1426216018268000261,"📈 #Bitcoin $BTC Percent Addresses in Profit (7d MA) just reached a 1-month high of 86.104%

View metric:
https://t.co/ik5IkrcQZM https://t.co/dpIWqmxt7d",glassnodealerts,162382,3,0
2615,2021-08-13 16:16:08+00:00,1426216006754742275,"📈 #Bitcoin $BTC Realized Price just reached a 1-month high of $20,140.20

View metric:
https://t.co/1lFrCHsntP https://t.co/vW2RzvAGBt",glassnodealerts,162382,2,0
2616,2021-08-13 16:16:06+00:00,1426216000207433739,"📈 #Bitcoin $BTC Percent Supply in Profit (7d MA) just reached a 1-month high of 84.710%

View metric:
https://t.co/j7YdXmPRtr https://t.co/gfApR78MaI",glassnodealerts,162382,3,0
2617,2021-08-13 16:16:05+00:00,1426215995119710211,"📈 #Bitcoin $BTC Amount of Supply Last Active 6m-12m (1d MA) just reached a 2-year high of 2,942,897.272 BTC

View metric:
https://t.co/A9C42UhPRP https://t.co/LvwgjmsI0G",glassnodealerts,162382,6,1
2618,2021-08-13 16:15:58+00:00,1426215964627152901,"📉 #Bitcoin $BTC Supply in Loss (7d MA) just reached a 1-month low of 2,865,426.605 BTC

View metric:
https://t.co/xF3a2VMQxm https://t.co/tiKOfQRiyc",glassnodealerts,162382,1,1
2619,2021-08-13 16:15:57+00:00,1426215959526785031,"📈 #Bitcoin $BTC Supply in Profit (7d MA) just reached a 1-month high of 15,898,831.264 BTC

View metric:
https://t.co/iA2PiXhX8N https://t.co/HSJFjI0Cf8",glassnodealerts,162382,1,0
2620,2021-08-13 16:15:56+00:00,1426215954564980743,"📈 #Bitcoin $BTC Percent UTXOs in Profit (7d MA) just reached a 1-month high of 92.781%

View metric:
https://t.co/Z8rNEdUuke https://t.co/wWiFjqTLDa",glassnodealerts,162382,13,0
2621,2021-08-13 16:15:54+00:00,1426215948588044288,"📉 #Bitcoin $BTC Number of UTXOs in Loss (7d MA) just reached a 1-month low of 8,933,862.554

View metric:
https://t.co/qT6K0V2xdL https://t.co/Kocwp9twqA",glassnodealerts,162382,0,0
2622,2021-08-13 16:15:52+00:00,1426215938421100551,"📈 #Bitcoin $BTC Number of UTXOs in Profit (7d MA) just reached a 1-month high of 114,852,691.815

View metric:
https://t.co/JhaqOL08GQ https://t.co/TFAGmqZ8xq",glassnodealerts,162382,1,0
2623,2021-08-13 16:15:46+00:00,1426215914165391367,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,293,490.290 BTC

View metric:
https://t.co/lBBwEqVviB https://t.co/Qp3VDcvEes",glassnodealerts,162382,0,0
2624,2021-08-13 12:15:19+00:00,1426155403646283778,"📈 #Bitcoin $BTC Reserve Risk (7d MA) just reached a 1-month high of 0.000089

View metric:
https://t.co/qNLjuk1sxH https://t.co/Dc1xF6jlZQ",glassnodealerts,162382,14,1
2625,2021-08-13 12:15:18+00:00,1426155398118129664,"📈 #Bitcoin $BTC NVT Signal (7d MA) just reached a 3-month high of 812.732

View metric:
https://t.co/NIjFezJMgN https://t.co/bLMUUnPePq",glassnodealerts,162382,12,3
2626,2021-08-13 06:15:23+00:00,1426064822626553857,"📈 #Bitcoin $BTC Number of Non-Zero Addresses just reached a 1-month high of 38,080,877

View metric:
https://t.co/VtoChZbLsa https://t.co/0a0YCATXYG",glassnodealerts,162382,19,5
2627,2021-08-13 05:00:00+00:00,1426045852842344456,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $1.2B in
⬅️  $993.7M out
📈 Net flow: +$160.0M

#Ethereum $ETH
➡️  $751.1M in
⬅️  $912.7M out
📉 Net flow: -$161.6M

#Tether (ERC20) $USDT
➡️  $681.3M in
⬅️  $589.3M out
📈 Net flow: +$92.0M

https://t.co/dk2HbGwhVw",glassnodealerts,162382,40,7
2628,2021-08-13 04:34:28+00:00,1426039425679728641,"📈 #Bitcoin $BTC Number of Addresses Holding 0.01+ Coins just reached a 1-month high of 9,065,064

Previous 1-month high of 9,062,973 was observed on 12 August 2021

View metric:
https://t.co/oyguxpaA2y https://t.co/rwsGMS4VYN",glassnodealerts,162382,29,1
2629,2021-08-13 04:34:27+00:00,1426039420617121793,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $378,045,928,851.03

Previous ATH of $378,020,727,536.41 was observed on 12 May 2021

View metric:
https://t.co/C8JhD26mC1 https://t.co/PjZ6BQos3X",glassnodealerts,162382,38,8
2630,2021-08-13 04:34:25+00:00,1426039415391064064,"📉 #Bitcoin $BTC Median Transaction Volume (7d MA) just reached a 5-year low of 0.017 BTC

View metric:
https://t.co/at4RYOHlie https://t.co/XxRpjO8f6q",glassnodealerts,162382,20,0
2631,2021-08-13 03:15:51+00:00,1426019642129125381,"📈 #Bitcoin $BTC Miners' Balance just reached a 7-month high of 1,817,672.297

Previous 7-month high of 1,817,596.864 was observed on 12 August 2021

View metric:
https://t.co/cHhwgaCLee https://t.co/JfMPBSxgSV",glassnodealerts,162382,25,7
2632,2021-08-13 02:15:21+00:00,1426004418802114560,"📈 #Bitcoin $BTC Miners' Netflow Volume (7d MA) just reached a 3-month high of $824,996.95

Previous 3-month high of $818,640.43 was observed on 12 August 2021

View metric:
https://t.co/SWRnCyqAn6 https://t.co/wdRkuJ7dy6",glassnodealerts,162382,13,0
2633,2021-08-13 02:15:17+00:00,1426004400565366789,"📈 #Bitcoin $BTC Realized Cap just reached a 3-month high of $378,002,843,462.87

Previous 3-month high of $377,983,649,663.84 was observed on 13 May 2021

View metric:
https://t.co/C8JhD26mC1 https://t.co/7h7r6B4uuj",glassnodealerts,162382,13,0
2634,2021-08-12 23:15:21+00:00,1425959116527345671,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 8-month low of 1,620,510.883 BTC

View metric:
https://t.co/zuEFeQYl2M https://t.co/CXpFjbsgGt",glassnodealerts,162382,8,1
2635,2021-08-12 20:15:42+00:00,1425913905902141447,"📈 #Bitcoin $BTC Miners' Netflow Volume (7d MA) just reached a 3-month high of 17.837 BTC

View metric:
https://t.co/syta9kiFvY https://t.co/MGtI0Cv0Et",glassnodealerts,162382,15,2
2636,2021-08-12 20:15:40+00:00,1425913899577188359,"📉 #Bitcoin $BTC Relative Unrealized Loss (7d MA) just reached a 1-month low of 0.033

View metric:
https://t.co/uYjImdqw3t https://t.co/h6jUT93Zaq",glassnodealerts,162382,4,0
2637,2021-08-12 19:15:32+00:00,1425898764376711180,"📈 #Bitcoin $BTC Stock-to-Flow Deflection (7d MA) just reached a 1-month high of 0.404

View metric:
https://t.co/v34pulJLyr https://t.co/sKNie3xsp8",glassnodealerts,162382,13,1
2638,2021-08-12 18:15:23+00:00,1425883630291890180,"📈 #Bitcoin $BTC Number of Addresses Holding 0.1+ Coins just reached a 1-month high of 3,205,409

View metric:
https://t.co/hZY8dBLpzX https://t.co/lR2ZPj4LCG",glassnodealerts,162382,24,3
2639,2021-08-12 16:16:14+00:00,1425853644818235399,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 7-month low of 1,628,664.538 BTC

View metric:
https://t.co/zuEFeQYl2M https://t.co/g22i0mJVvP",glassnodealerts,162382,20,2
2640,2021-08-12 15:16:20+00:00,1425838568748904460,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,292,956.905 BTC

View metric:
https://t.co/lBBwErd6a9 https://t.co/YlGlwzmWpw",glassnodealerts,162382,15,0
2641,2021-08-12 15:16:17+00:00,1425838555847405568,"📈 #Bitcoin $BTC Amount of Supply Last Active 6m-12m (1d MA) just reached a 2-year high of 2,926,071.053 BTC

View metric:
https://t.co/A9C42UhPRP https://t.co/KHX7q0SfkM",glassnodealerts,162382,3,0
2642,2021-08-12 15:16:15+00:00,1425838548704399362,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 6-month low of 1,629,663.943 BTC

View metric:
https://t.co/zuEFeQGJEc https://t.co/IWSExCwADN",glassnodealerts,162382,5,0
2643,2021-08-12 15:16:12+00:00,1425838536184320002,"📈 #Bitcoin $BTC Realized Cap just reached a 1-month high of $377,851,371,086.33

View metric:
https://t.co/C8JhD1OLdr https://t.co/DrkSDwsyp8",glassnodealerts,162382,2,0
2644,2021-08-12 15:16:07+00:00,1425838515871309831,"📉 #Bitcoin $BTC Number of Addresses in Loss (7d MA) just reached a 1-month low of 5,360,241.286

View metric:
https://t.co/s2ciFMDe4v https://t.co/1ofsdTtfye",glassnodealerts,162382,4,0
2645,2021-08-12 15:16:04+00:00,1425838501526794242,"📈 #Bitcoin $BTC Number of Addresses in Profit (7d MA) just reached a 1-month high of 32,631,046.738

View metric:
https://t.co/qLnvDYDYqT https://t.co/VOIG1sF3Ic",glassnodealerts,162382,3,0
2646,2021-08-12 15:16:01+00:00,1425838488474193920,"📈 #Bitcoin $BTC Percent Addresses in Profit (7d MA) just reached a 1-month high of 85.881%

View metric:
https://t.co/ik5IkrurRk https://t.co/2kq0TJKvYz",glassnodealerts,162382,2,0
2647,2021-08-12 15:15:57+00:00,1425838473957634050,"📈 #Bitcoin $BTC Realized Price just reached a 1-month high of $20,115.75

View metric:
https://t.co/1lFrCHaM5f https://t.co/d1I9R8yjWD",glassnodealerts,162382,0,0
2648,2021-08-12 15:15:56+00:00,1425838467825561607,"📈 #Bitcoin $BTC Percent Supply in Profit (7d MA) just reached a 1-month high of 84.513%

View metric:
https://t.co/j7YdXn7skZ https://t.co/rl5674tN6F",glassnodealerts,162382,2,0
2649,2021-08-12 15:15:54+00:00,1425838461622255622,"📉 #Bitcoin $BTC Supply in Loss (7d MA) just reached a 1-month low of 2,901,948.824 BTC

View metric:
https://t.co/xF3a2Vvf8M https://t.co/VIIKONJIP2",glassnodealerts,162382,0,0
2650,2021-08-12 15:15:53+00:00,1425838455028740101,"📈 #Bitcoin $BTC Supply in Profit (7d MA) just reached a 1-month high of 15,860,981.873 BTC

View metric:
https://t.co/iA2PiX0lKd https://t.co/7P9pT3DWPM",glassnodealerts,162382,1,0
2651,2021-08-12 15:15:51+00:00,1425838448796082181,"📈 #Bitcoin $BTC Percent UTXOs in Profit (7d MA) just reached a 1-month high of 92.686%

View metric:
https://t.co/Z8rNEec5bM https://t.co/IUUkhyL2RY",glassnodealerts,162382,2,0
2652,2021-08-12 15:15:50+00:00,1425838442374594560,"📉 #Bitcoin $BTC Number of UTXOs in Loss (7d MA) just reached a 1-month low of 9,049,242.202

View metric:
https://t.co/qT6K0UKVPb https://t.co/cLKHCSM9Po",glassnodealerts,162382,1,0
2653,2021-08-12 15:15:48+00:00,1425838436183773187,"📈 #Bitcoin $BTC Number of UTXOs in Profit (7d MA) just reached a 1-month high of 114,715,826.732

View metric:
https://t.co/JhaqOLhJyo https://t.co/DXG8h7KgZn",glassnodealerts,162382,2,0
2654,2021-08-12 15:15:46+00:00,1425838428436910088,"📉 #Bitcoin $BTC Number of Spent Outputs with Lifespan 1d-1w (7d MA) just reached a 1-month low of 5,091.881

Previous 1-month low of 5,105.125 was observed on 01 August 2021

View metric:
https://t.co/FOojbSkcn4 https://t.co/z3ZRPsgXKV",glassnodealerts,162382,1,0
2655,2021-08-12 15:15:43+00:00,1425838412720840704,"📈 #Bitcoin $BTC NVT Signal (7d MA) just reached a 1-month high of 795.902

View metric:
https://t.co/NIjFezsaSd https://t.co/SnjVx8yEMA",glassnodealerts,162382,2,0
2656,2021-08-12 05:15:14+00:00,1425687298474188807,"📉 #Bitcoin $BTC Mean Transaction Size (7d MA) just reached a 1-month low of 645.229

Previous 1-month low of 645.566 was observed on 02 August 2021

View metric:
https://t.co/PJ0bkLTuVs https://t.co/LeOOoukX7Q",glassnodealerts,162382,16,4
2657,2021-08-12 05:15:13+00:00,1425687293541617665,"📈 #Bitcoin $BTC Number of Non-Zero Addresses just reached a 1-month high of 38,044,774

Previous 1-month high of 38,043,808 was observed on 08 August 2021

View metric:
https://t.co/VtoChZbLsa https://t.co/HQGoQIj9c8",glassnodealerts,162382,16,5
2658,2021-08-12 05:15:12+00:00,1425687288265285633,"📉 #Bitcoin $BTC Total Fees Paid (7d MA) just reached a 5-year low of 0.533 BTC

Previous 5-year low of 0.534 BTC was observed on 04 August 2021

View metric:
https://t.co/3QAqK1O2Zt https://t.co/qpCecktWmL",glassnodealerts,162382,24,7
2659,2021-08-12 05:00:00+00:00,1425683464226025472,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $1.2B in
⬅️  $1.9B out
📉 Net flow: -$720.9M

#Ethereum $ETH
➡️  $629.5M in
⬅️  $887.9M out
📉 Net flow: -$258.4M

#Tether (ERC20) $USDT
➡️  $745.0M in
⬅️  $823.6M out
📉 Net flow: -$78.7M

https://t.co/dk2HbGwhVw",glassnodealerts,162382,115,19
2660,2021-08-12 04:15:37+00:00,1425672296233152514,"📈 #Bitcoin $BTC Number of Addresses Holding 1+ Coins just reached a 1-month high of 803,962

Previous 1-month high of 803,937 was observed on 09 August 2021

View metric:
https://t.co/s7tx1xxyz3 https://t.co/J6Js6V8rvg",glassnodealerts,162382,25,5
2661,2021-08-12 02:34:57+00:00,1425646963161247745,"📈 #Bitcoin $BTC The Puell Multiple (7d MA) just reached a 1-month high of 1.494

Previous 1-month high of 1.451 was observed on 10 August 2021

View metric:
https://t.co/ye4Qogbdtl https://t.co/4lM2Fqvc4G",glassnodealerts,162382,8,1
2662,2021-08-12 01:15:54+00:00,1425627068944076804,"📈 #Bitcoin $BTC Relative Unrealized Profit (7d MA) just reached a 1-month high of 0.577

Previous 1-month high of 0.576 was observed on 11 August 2021

View metric:
https://t.co/7WHEAsLzuU https://t.co/nFqLD6Q5Bl",glassnodealerts,162382,14,4
2663,2021-08-12 00:16:07+00:00,1425612020972466181,"📈 #Bitcoin $BTC Reserve Risk (7d MA) just reached a 1-month high of 0.000087

View metric:
https://t.co/qNLjuk1sxH https://t.co/3CJ5lKx2UY",glassnodealerts,162382,10,0
2664,2021-08-11 23:15:32+00:00,1425596778666242049,"📈 #Bitcoin $BTC Number of Exchange Withdrawals (7d MA) just reached a 1-month high of 1,723.774

View metric:
https://t.co/QyB7zouWee https://t.co/wC7rQiX2es",glassnodealerts,162382,40,5
2665,2021-08-11 22:15:56+00:00,1425581777846943746,"📉 #Bitcoin $BTC Balance on Exchanges just reached a 3-month low of 2,475,957.606 BTC

View metric:
https://t.co/9vOOAmwh32 https://t.co/wX3zgKJtd5",glassnodealerts,162382,134,29
2666,2021-08-11 22:15:55+00:00,1425581771513548805,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 5y-7y (7d MA) just reached a 1-month high of 34.798

Previous 1-month high of 34.256 was observed on 01 August 2021

View metric:
https://t.co/1ln9I3qVIC https://t.co/QyzEHjT2Mx",glassnodealerts,162382,9,1
2667,2021-08-11 22:15:52+00:00,1425581760235061255,"📈 #Bitcoin $BTC MVRV (1d MA) just reached a 1-month high of 2.290

Previous 1-month high of 2.288 was observed on 10 August 2021

View metric:
https://t.co/8kKvYmGpCW https://t.co/CNWwl8GXBr",glassnodealerts,162382,9,1
2668,2021-08-11 20:51:26+00:00,1425560514676105219,"📈 #Bitcoin $BTC Miners' Netflow Volume (7d MA) just reached a 3-month high of $837,239.30

Previous 3-month high of $825,478.96 was observed on 12 May 2021

View metric:
https://t.co/SWRnCyqAn6 https://t.co/7R0pnFjXZ4",glassnodealerts,162382,15,0
2669,2021-08-11 20:51:24+00:00,1425560502827106313,"📉 #Bitcoin $BTC Amount of Supply Last Active 3y-5y (1d MA) just reached a 7-month low of 2,223,169.935 BTC

Previous 7-month low of 2,223,194.165 BTC was observed on 10 August 2021

View metric:
https://t.co/XSjQIR8ORg https://t.co/01yC3Ai3HO",glassnodealerts,162382,8,0
2670,2021-08-11 19:16:24+00:00,1425536595109810179,"📈 #Bitcoin $BTC Number of Addresses Receiving from Exchanges (7d MA) just reached a 1-month high of 1,750.119

Previous 1-month high of 1,748.524 was observed on 31 July 2021

View metric:
https://t.co/Z8gfkR4eWc https://t.co/P55uARYVAB",glassnodealerts,162382,29,5
2671,2021-08-11 19:16:21+00:00,1425536582581374983,"📈 #Bitcoin $BTC Exchange Inflow Volume (7d MA) just reached a 1-month high of $70,231,991.55

Previous 1-month high of $70,155,622.84 was observed on 10 August 2021

View metric:
https://t.co/dzmYWUYjoL https://t.co/FBoYBJyP7A",glassnodealerts,162382,14,1
2672,2021-08-11 18:15:45+00:00,1425521333643976704,"📈 #Bitcoin $BTC Number of Transactions (7d MA) just reached a 1-month high of 10,036.970

View metric:
https://t.co/dZAuLlEYJj https://t.co/TS0KIPUS7Y",glassnodealerts,162382,11,0
2673,2021-08-11 18:15:44+00:00,1425521328141094920,"📈 #Bitcoin $BTC Stock-to-Flow Deflection (7d MA) just reached a 1-month high of 0.395

View metric:
https://t.co/v34pulJLyr https://t.co/KLSKDsKEwk",glassnodealerts,162382,10,1
2674,2021-08-11 18:15:42+00:00,1425521323032334336,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 1h-24h (7d MA) just reached a 1-month high of 10,222.673

Previous 1-month high of 10,204.202 was observed on 10 August 2021

View metric:
https://t.co/FQGSyhfxg1 https://t.co/6Naog5gkNy",glassnodealerts,162382,8,0
2675,2021-08-11 18:15:37+00:00,1425521301754679297,"📈 #Bitcoin $BTC Number of Sending Addresses (7d MA) just reached a 1-month high of 24,639.994

View metric:
https://t.co/5wG4HH4rwR https://t.co/lQeAx2akEc",glassnodealerts,162382,7,0
2676,2021-08-11 18:15:36+00:00,1425521296339783682,"📈 #Bitcoin $BTC Number of Exchange Deposits (7d MA) just reached a 1-month high of 2,407.637

View metric:
https://t.co/v3uKq4dCjX https://t.co/OwJsFF0njq",glassnodealerts,162382,8,0
2677,2021-08-11 18:15:35+00:00,1425521291390509056,"📈 #Bitcoin $BTC Number of New Addresses (7d MA) just reached a 1-month high of 15,741.589

Previous 1-month high of 15,687.250 was observed on 02 August 2021

View metric:
https://t.co/tDzY9Fl7QL https://t.co/YMI5wubGk0",glassnodealerts,162382,6,0
2678,2021-08-11 18:15:34+00:00,1425521285753413642,"📈 #Bitcoin $BTC Number of Active Addresses (7d MA) just reached a 1-month high of 46,996.268

View metric:
https://t.co/SUxtdZ0Wuc https://t.co/tQ7zeBcN5d",glassnodealerts,162382,7,0
2679,2021-08-11 18:15:32+00:00,1425521280716099586,"📈 #Bitcoin $BTC MVRV Z-Score just reached a 1-month high of 2.707

View metric:
https://t.co/IBVIM3J84o https://t.co/sajbJs5cZi",glassnodealerts,162382,7,0
2680,2021-08-11 18:15:31+00:00,1425521275947126798,"📉 #Bitcoin $BTC Percent Miner Revenue from Fees (7d MA) just reached a 15-month low of 1.438%

Previous 15-month low of 1.445% was observed on 04 August 2021

View metric:
https://t.co/NphJIZNcsL https://t.co/eNtsO6s5EV",glassnodealerts,162382,7,0
2681,2021-08-11 18:15:30+00:00,1425521271098466305,"📈 #Bitcoin $BTC Net Unrealized Profit/Loss (NUPL) just reached a 1-month high of 0.568

Previous 1-month high of 0.567 was observed on 09 August 2021

View metric:
https://t.co/5Vyy8ZGaKp https://t.co/LyOj4HB30k",glassnodealerts,162382,8,0
2682,2021-08-11 18:15:29+00:00,1425521265712971776,"📉 #Bitcoin $BTC Relative Unrealized Loss (7d MA) just reached a 1-month low of 0.038

View metric:
https://t.co/uYjImdqw3t https://t.co/C7Qsld6Zu7",glassnodealerts,162382,7,0
2683,2021-08-11 18:15:28+00:00,1425521260377870347,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &lt; 1h (7d MA) just reached a 1-month high of 7,720.952

Previous 1-month high of 7,709.976 was observed on 01 August 2021

View metric:
https://t.co/2yZnnG2bfq https://t.co/bGNjcdojbR",glassnodealerts,162382,5,0
2684,2021-08-11 18:15:26+00:00,1425521254942101506,"📈 #Bitcoin $BTC Number of Addresses Holding 0.01+ Coins just reached a 1-month high of 9,056,190

View metric:
https://t.co/oyguxpaA2y https://t.co/WZOv2JWSK6",glassnodealerts,162382,11,0
2685,2021-08-11 18:15:24+00:00,1425521243562852355,"📈 #Bitcoin $BTC Number of Addresses Holding 0.1+ Coins just reached a 1-month high of 3,203,104

View metric:
https://t.co/hZY8dBLpzX https://t.co/kQCZ6sqpvp",glassnodealerts,162382,9,0
2686,2021-08-11 18:15:22+00:00,1425521238760427520,"📈 #Bitcoin $BTC Number of Receiving Addresses (7d MA) just reached a 1-month high of 27,673.244

View metric:
https://t.co/U2DRirGj7r https://t.co/ntUWMmSsMd",glassnodealerts,162382,8,1
2687,2021-08-11 14:16:07+00:00,1425461028754710531,"📈 #Bitcoin $BTC Percent Addresses in Profit (7d MA) just reached a 1-month high of 85.265%

View metric:
https://t.co/ik5IkrcQZM https://t.co/5XtXLmmFWF",glassnodealerts,162382,11,4
2688,2021-08-11 14:16:06+00:00,1425461023939629060,"📈 #Bitcoin $BTC Miners' Netflow Volume (7d MA) just reached a 1-month high of $765,762.90

View metric:
https://t.co/SWRnCyqAn6 https://t.co/r5zws1P3Zu",glassnodealerts,162382,12,5
2689,2021-08-11 14:16:05+00:00,1425461019128836102,"📈 #Bitcoin $BTC Miners' Netflow Volume (7d MA) just reached a 3-month high of 16.979 BTC

View metric:
https://t.co/syta9kiFvY https://t.co/oeYxymbk7p",glassnodealerts,162382,7,2
2690,2021-08-11 14:16:00+00:00,1425460998186622976,"📈 #Bitcoin $BTC Realized Price just reached a 1-month high of $20,094.61

View metric:
https://t.co/1lFrCHsntP https://t.co/8MsVKqlwej",glassnodealerts,162382,7,1
2691,2021-08-11 14:15:59+00:00,1425460993002549249,"📈 #Bitcoin $BTC Percent Supply in Profit (7d MA) just reached a 1-month high of 83.761%

View metric:
https://t.co/j7YdXmPRtr https://t.co/9DuqnnWo8N",glassnodealerts,162382,5,1
2692,2021-08-11 14:15:57+00:00,1425460987516309505,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,292,203.324 BTC

View metric:
https://t.co/lBBwEqVviB https://t.co/8YgLxQE3sE",glassnodealerts,162382,7,1
2693,2021-08-11 14:15:52+00:00,1425460966700036103,"📈 #Bitcoin $BTC Amount of Supply Last Active 6m-12m (1d MA) just reached a 2-year high of 2,882,564.359 BTC

View metric:
https://t.co/A9C42UhPRP https://t.co/xwKxgSx7zv",glassnodealerts,162382,5,1
2694,2021-08-11 14:15:51+00:00,1425460961490636802,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 6-month low of 1,647,892.353 BTC

View metric:
https://t.co/zuEFeQYl2M https://t.co/o5IRyoGJLq",glassnodealerts,162382,6,2
2695,2021-08-11 14:15:50+00:00,1425460956302348290,"📈 #Bitcoin $BTC Amount of Supply Last Active 1w-1m (1d MA) just reached a 1-month high of 1,110,612.008 BTC

View metric:
https://t.co/daWGzpwg77 https://t.co/jgqommjC4W",glassnodealerts,162382,5,1
2696,2021-08-11 14:15:39+00:00,1425460910009769988,"📉 #Bitcoin $BTC Number of Addresses in Loss (7d MA) just reached a 1-month low of 5,591,949.012

View metric:
https://t.co/s2ciFMlDcX https://t.co/orF81ePBqZ",glassnodealerts,162382,5,2
2697,2021-08-11 14:15:36+00:00,1425460899205324803,"📈 #Bitcoin $BTC Number of Addresses in Profit (7d MA) just reached a 1-month high of 32,386,572.155

View metric:
https://t.co/qLnvDYVzPt https://t.co/nvh56QbxE1",glassnodealerts,162382,2,1
2698,2021-08-11 14:15:35+00:00,1425460893752700939,"📉 #Bitcoin $BTC Supply in Loss (7d MA) just reached a 1-month low of 3,042,090.028 BTC

View metric:
https://t.co/xF3a2VMQxm https://t.co/pBhgAcINA0",glassnodealerts,162382,2,0
